trip_id,link_idx,monitor_id,prev_trip_id,mode,purpose,link_id,link_length
28680,1393,6525,59385,100,600,1394,29.265
28680,195,6525,59385,100,600,196,96.08200000000001
28680,346,6525,59385,100,600,347,44.957
28680,1446,6525,59385,100,600,1447,176.013
28681,1110,6525,59385,100,600,1111,95.211
28681,1113,6525,59385,100,600,1114,118.20100000000001
28683,1868,6525,59385,100,600,1869,92.51799999999999
28683,1396,6525,59385,100,600,1397,30.9
28683,198,6525,59385,100,600,199,94.14399999999999
28684,194,6525,59385,100,600,195,29.265
28684,1864,6525,59385,100,600,1865,30.351
28684,664,6525,59385,100,600,665,29.768
28685,1398,6525,59385,100,600,1399,91.866
28685,198,6525,59385,100,600,199,94.14399999999999
28685,2303,6525,59385,100,600,2304,29.959
28686,1866,6525,59385,100,600,1867,92.427
28686,665,6525,59385,100,600,666,30.351
28686,1393,6525,59385,100,600,1394,29.265
28686,195,6525,59385,100,600,196,96.08200000000001
28686,346,6525,59385,100,600,347,44.957
28686,1446,6525,59385,100,600,1447,176.013
28688,347,6525,59385,100,600,348,43.474
28688,2347,6525,59385,100,600,2348,31.318
28688,1871,6525,59385,100,600,1872,29.156
28690,666,6525,59385,100,600,667,94.01799999999999
28690,1148,6525,59385,100,600,1149,31.318
28690,1546,6525,59385,100,600,1547,43.474
28690,346,6525,59385,100,600,347,44.957
28690,1446,6525,59385,100,600,1447,176.013
28702,247,6525,59449,100,210,248,176.013
28702,1545,6525,59449,100,210,1546,44.957
28702,1394,6525,59449,100,210,1395,96.08200000000001
28702,196,6525,59449,100,210,197,97.336
28702,2304,6525,59449,100,210,2305,39.714
28702,2294,6525,59449,100,210,2295,28.837
28702,1304,6525,59449,100,210,1305,8.703
28702,103,6525,59449,100,210,104,47.26300000000001
28702,1890,6525,59449,100,210,1891,84.70100000000002
28702,690,6525,59449,100,210,691,64.653
28702,1888,6525,59449,100,210,1889,65.75
28702,687,6525,59449,100,210,688,106.012
28702,1764,6525,59449,100,210,1765,78.834
28709,687,6525,59464,100,200,688,106.012
28709,1921,6525,59464,100,200,1922,52.261
28709,1882,6525,59464,100,200,1883,105.713
28709,680,6525,59464,100,200,681,7.688
28709,2218,6525,59464,100,200,2219,88.527
28709,1930,6525,59464,100,200,1931,38.607
28709,1628,6525,59464,100,200,1629,47.777
28709,430,6525,59464,100,200,431,64.908
28709,1878,6525,59464,100,200,1879,66.468
28709,677,6525,59464,100,200,678,49.417
28709,695,6525,59464,100,200,696,65.791
28709,842,6525,59464,100,200,843,59.22
28709,2052,6525,59464,100,200,2053,65.50399999999999
28709,1895,6525,59464,100,200,1896,57.702
28710,2052,6525,59467,100,500,2053,65.50399999999999
28710,852,6525,59467,100,500,853,55.593
28710,1293,6525,59467,100,500,1294,55.673
28710,95,6525,59467,100,500,96,59.745
28710,98,6525,59467,100,500,99,51.791000000000004
28710,99,6525,59467,100,500,100,27.719
28760,247,6525,59827,100,500,248,176.013
28760,1545,6525,59827,100,500,1546,44.957
28760,347,6525,59827,100,500,348,43.474
28760,2347,6525,59827,100,500,2348,31.318
28760,1871,6525,59827,100,500,1872,29.156
28760,673,6525,59827,100,500,674,31.785
28760,1489,6525,59827,100,500,1490,27.337
28760,289,6525,59827,100,500,290,6.9860000000000015
28760,2392,6525,59827,100,500,2393,33.769
28760,2391,6525,59827,100,500,2392,27.995
28762,46,6525,59914,100,500,47,115.43799999999999
28762,292,6525,59914,100,500,293,33.873000000000005
28762,1484,6525,59914,100,500,1485,30.506999999999998
28762,1192,6525,59914,100,500,1193,27.995
28762,1193,6525,59914,100,500,1194,33.769
28762,1488,6525,59914,100,500,1489,6.9860000000000015
28762,290,6525,59914,100,500,291,27.337
28762,1398,6525,59914,100,500,1399,91.866
28762,198,6525,59914,100,500,199,94.14399999999999
28762,1108,6525,59914,100,500,1109,10.276
28762,1307,6525,59914,100,500,1308,83.11
28762,107,6525,59914,100,500,108,6.44
28762,1089,6525,59914,100,500,1090,33.68
28762,1862,6525,59914,100,500,1863,60.494
28762,1482,6525,59914,100,500,1483,22.776999999999997
28762,282,6525,59914,100,500,283,30.923000000000002
28762,1239,6525,59914,100,500,1240,35.649
28762,1163,6525,59914,100,500,1164,35.328
28762,2366,6525,59914,100,500,2367,49.413999999999994
28762,1162,6525,59914,100,500,1163,32.893
28769,1401,6525,61166,100,500,1402,103.691
28769,1190,6525,61166,100,500,1191,28.625
28769,1191,6525,61166,100,500,1192,32.688
28769,1113,6525,61166,100,500,1114,118.20100000000001
28769,1488,6525,61166,100,500,1489,6.9860000000000015
28769,290,6525,61166,100,500,291,27.337
28769,1872,6525,61166,100,500,1873,31.785
28771,1295,6525,61214,100,500,1296,37.922
28771,95,6525,61214,100,500,96,59.745
28771,98,6525,61214,100,500,99,51.791000000000004
28771,101,6525,61214,100,500,102,82.931
28771,679,6525,61214,100,500,680,66.468
28771,1629,6525,61214,100,500,1630,64.908
28771,431,6525,61214,100,500,432,104.73100000000001
28771,1540,6525,61214,100,500,1541,81.76899999999998
28771,1532,6525,61214,100,500,1533,45.476000000000006
28771,332,6525,61214,100,500,333,55.144
28771,1533,6525,61214,100,500,1534,15.484000000000002
28771,336,6525,61214,100,500,337,44.398
28771,1363,6525,61214,100,500,1364,9.994
28771,166,6525,61214,100,500,167,79.453
28771,1882,6525,61214,100,500,1883,105.713
28771,681,6525,61214,100,500,682,67.759
28771,1885,6525,61214,100,500,1886,64.072
28771,685,6525,61214,100,500,686,48.015
28771,691,6525,61214,100,500,692,84.70100000000002
28773,201,6525,61268,100,500,202,116.08
28773,1192,6525,61268,100,500,1193,27.995
28773,1193,6525,61268,100,500,1194,33.769
28773,2314,6525,61268,100,500,2315,120.449
28810,1395,6526,59276,100,100,1396,97.336
28810,194,6526,59276,100,100,195,29.265
28810,1864,6526,59276,100,100,1865,30.351
28825,2304,6526,59416,100,600,2305,39.714
28825,1443,6526,59416,100,600,1444,8.761000000000001
28825,1441,6526,59416,100,600,1442,84.094
28825,240,6526,59416,100,600,241,29.34
28827,568,6526,59416,100,600,569,39.024
28827,1890,6526,59416,100,600,1891,84.70100000000002
28827,690,6526,59416,100,600,691,64.653
28827,1888,6526,59416,100,600,1889,65.75
28828,1888,6526,59420,100,210,1889,65.75
28828,688,6526,59420,100,210,689,109.2
28831,687,6526,59420,100,210,688,106.012
28831,1764,6526,59420,100,210,1765,78.834
28831,564,6526,59420,100,210,565,75.594
28833,1766,6526,59442,100,500,1767,103.126
28833,1381,6526,59442,100,500,1382,110.95700000000001
28833,183,6526,59442,100,500,184,51.974
28833,2049,6526,59442,100,500,2050,109.904
28833,1765,6526,59442,100,500,1766,54.431999999999995
28833,567,6526,59442,100,500,568,103.126
28833,1763,6526,59442,100,500,1764,75.594
28833,1373,6526,59442,100,500,1374,106.899
28833,172,6526,59442,100,500,173,81.19
28833,720,6526,59442,100,500,721,107.993
28833,1886,6526,59442,100,500,1887,106.012
28833,689,6526,59442,100,500,690,65.75
28833,1889,6526,59442,100,500,1890,64.653
28833,1884,6526,59442,100,500,1885,48.015
28833,1303,6526,59442,100,500,1304,78.568
28833,103,6526,59442,100,500,104,47.26300000000001
28833,1890,6526,59442,100,500,1891,84.70100000000002
28833,690,6526,59442,100,500,691,64.653
28834,1767,6526,59442,100,500,1768,39.024
28834,1440,6526,59442,100,500,1441,30.414
28839,348,6526,59442,100,500,349,182.142
28839,1105,6526,59442,100,500,1106,39.714
28839,1395,6526,59442,100,500,1396,97.336
28839,194,6526,59442,100,500,195,29.265
28839,2356,6526,59442,100,500,2357,94.88
28852,1157,6526,59794,100,700,1158,94.88
28852,1393,6526,59794,100,700,1394,29.265
28852,196,6526,59794,100,700,197,97.336
28876,1395,6526,61130,100,100,1396,97.336
28876,194,6526,61130,100,100,195,29.265
28876,2356,6526,61130,100,100,2357,94.88
28896,194,6526,61173,100,600,195,29.265
28896,1864,6526,61173,100,600,1865,30.351
28896,667,6526,61173,100,600,668,92.427
28896,1097,6526,61173,100,600,1098,29.296
28896,1104,6526,61173,100,600,1105,29.959
28896,1397,6526,61173,100,600,1398,94.14399999999999
28931,1148,6527,57342,100,700,1149,31.318
28931,1546,6527,57342,100,700,1547,43.474
28931,346,6527,57342,100,700,347,44.957
28931,1446,6527,57342,100,700,1447,176.013
28955,1547,6527,59009,100,700,1548,182.142
28955,1446,6527,59009,100,700,1447,176.013
28967,247,6527,59267,100,100,248,176.013
28967,1545,6527,59267,100,100,1546,44.957
28967,347,6527,59267,100,100,348,43.474
28967,1157,6527,59267,100,100,1158,94.88
28969,665,6527,59428,100,210,666,30.351
28969,2356,6527,59428,100,210,2357,94.88
28970,2356,6527,59719,100,700,2357,94.88
28970,1546,6527,59719,100,700,1547,43.474
28970,346,6527,59719,100,700,347,44.957
28970,1446,6527,59719,100,700,1447,176.013
28985,666,6527,61198,100,700,667,94.01799999999999
28985,1148,6527,61198,100,700,1149,31.318
28985,1546,6527,61198,100,700,1547,43.474
28985,346,6527,61198,100,700,347,44.957
28985,1446,6527,61198,100,700,1447,176.013
29002,1490,6528,59370,100,600,1491,119.95
29002,290,6528,59370,100,600,291,27.337
29002,1398,6528,59370,100,600,1399,91.866
29002,200,6528,59370,100,600,201,7.577000000000001
29002,2390,6528,59370,100,600,2391,32.688
29002,2389,6528,59370,100,600,2390,28.625
29002,202,6528,59370,100,600,203,103.691
29002,1480,6528,59370,100,600,1481,95.954
29005,1481,6528,59370,100,600,1482,30.923000000000002
29005,1186,6528,59370,100,600,1187,29.590999999999998
29005,1183,6528,59370,100,600,1184,92.41
29014,281,6528,59370,100,600,282,95.954
29014,1188,6528,59370,100,600,1189,28.826
29014,1189,6528,59370,100,600,1190,20.069000000000006
29014,1257,6528,59370,100,600,1258,14.103
29014,59,6528,59370,100,600,60,9.782
29014,1110,6528,59370,100,600,1111,95.211
29014,1113,6528,59370,100,600,1114,118.20100000000001
29014,1488,6528,59370,100,600,1489,6.9860000000000015
29014,290,6528,59370,100,600,291,27.337
29014,1872,6528,59370,100,600,1873,31.785
29014,672,6528,59370,100,600,673,29.156
29014,1148,6528,59370,100,600,1149,31.318
29018,1445,6528,59370,100,600,1446,69.89
29018,247,6528,59370,100,600,248,176.013
29030,290,6528,59531,100,600,291,27.337
29030,1398,6528,59531,100,600,1399,91.866
29030,198,6528,59531,100,600,199,94.14399999999999
29030,1109,6528,59531,100,600,1110,7.484
29030,1111,6528,59531,100,600,1112,14.71
29030,2388,6528,59531,100,600,2389,20.069000000000006
29030,1184,6528,59531,100,600,1185,102.839
29039,1110,6528,59531,100,600,1111,95.211
29039,1113,6528,59531,100,600,1114,118.20100000000001
29039,2314,6528,59531,100,600,2315,120.449
29045,1141,6528,59531,100,600,1142,128.928
29045,1452,6528,59531,100,600,1453,7.591
29046,254,6528,59531,100,600,255,125.62200000000001
29047,254,6528,59531,100,600,255,125.62200000000001
29047,1139,6528,59531,100,600,1140,8.901
29047,2341,6528,59531,100,600,2342,9.667
29047,1141,6528,59531,100,600,1142,128.928
29049,673,6528,59531,100,600,674,31.785
29049,1489,6528,59531,100,600,1490,27.337
29049,289,6528,59531,100,600,290,6.9860000000000015
29049,2314,6528,59531,100,600,2315,120.449
29062,1192,6528,59531,100,600,1193,27.995
29062,1193,6528,59531,100,600,1194,33.769
29062,1488,6528,59531,100,600,1489,6.9860000000000015
29062,291,6528,59531,100,600,292,119.95
29062,2340,6528,59531,100,600,2341,128.928
29074,246,6528,59531,100,600,247,69.89
29074,1141,6528,59531,100,600,1142,128.928
29079,246,6528,59621,100,600,247,69.89
29079,1142,6528,59621,100,600,1143,9.667
29079,2338,6528,59621,100,600,2339,8.901
29079,1140,6528,59621,100,600,1141,234.625
29079,1150,6528,59621,100,600,1151,7.73
29079,2344,6528,59621,100,600,2345,10.456
29079,1651,6528,59621,100,600,1652,97.91
29079,453,6528,59621,100,600,454,89.12100000000002
29079,461,6528,59621,100,600,462,82.13
29079,627,6528,59621,100,600,628,111.585
29079,1823,6528,59621,100,600,1824,77.759
29079,1820,6528,59621,100,600,1821,14.514000000000001
29079,1634,6528,59621,100,600,1635,93.389
29099,254,6528,61279,100,600,255,125.62200000000001
29099,1139,6528,61279,100,600,1140,8.901
29099,2341,6528,61279,100,600,2342,9.667
29099,1141,6528,61279,100,600,1142,128.928
29115,123,6529,51924,100,100,124,184.248
29115,2313,6529,51924,100,100,2314,7.622000000000001
29115,1115,6529,51924,100,100,1116,120.449
29116,1490,6529,51924,100,100,1491,119.95
29151,1418,6529,53996,100,100,1419,112.421
29151,1415,6529,53996,100,100,1416,8.554
29151,1219,6529,53996,100,100,1220,7.982
29151,18,6529,53996,100,100,19,8.499
29151,1419,6529,53996,100,100,1420,8.374
29151,218,6529,53996,100,100,219,63.43
29151,1338,6529,53996,100,100,1339,56.119
29151,1253,6529,53996,100,100,1254,88.791
29151,53,6529,53996,100,100,54,43.341
29151,123,6529,53996,100,100,124,184.248
29157,123,6529,53996,100,100,124,184.248
29172,291,6529,53996,100,100,292,119.95
29172,2340,6529,53996,100,100,2341,128.928
29172,1142,6529,53996,100,100,1143,9.667
29172,2338,6529,53996,100,100,2339,8.901
29172,1140,6529,53996,100,100,1141,234.625
29217,1226,6531,52487,100,600,1227,117.315
29217,28,6531,52487,100,600,29,33.568000000000005
29217,1486,6531,52487,100,600,1487,29.649
29217,288,6531,52487,100,600,289,62.754
29227,291,6531,52487,100,600,292,119.95
29227,2340,6531,52487,100,600,2341,128.928
29232,2303,6531,53979,100,100,2304,29.959
29232,2296,6531,53979,100,100,2297,29.296
29232,1866,6531,53979,100,100,1867,92.427
29232,665,6531,53979,100,100,666,30.351
29234,1157,6531,53979,100,100,1158,94.88
29236,346,6531,53979,100,100,347,44.957
29236,1446,6531,53979,100,100,1447,176.013
29236,246,6531,53979,100,100,247,69.89
29236,1142,6531,53979,100,100,1143,9.667
29236,2338,6531,53979,100,100,2339,8.901
29239,2340,6531,54787,100,700,2341,128.928
29239,1445,6531,54787,100,700,1446,69.89
29239,247,6531,54787,100,700,248,176.013
29239,1545,6531,54787,100,700,1546,44.957
29239,347,6531,54787,100,700,348,43.474
29239,2347,6531,54787,100,700,2348,31.318
29239,1871,6531,54787,100,700,1872,29.156
29239,673,6531,54787,100,700,674,31.785
29239,1489,6531,54787,100,700,1490,27.337
29239,289,6531,54787,100,700,290,6.9860000000000015
29239,2314,6531,54787,100,700,2315,120.449
29289,1866,6531,56784,100,100,1867,92.427
29289,665,6531,56784,100,100,666,30.351
29289,1393,6531,56784,100,100,1394,29.265
29289,195,6531,56784,100,100,196,96.08200000000001
29292,195,6531,56784,100,100,196,96.08200000000001
29292,346,6531,56784,100,100,347,44.957
29292,1446,6531,56784,100,100,1447,176.013
29297,1149,6531,56784,100,100,1150,12.807
29297,2338,6531,56784,100,100,2339,8.901
29297,1140,6531,56784,100,100,1141,234.625
29299,1141,6531,57396,100,700,1142,128.928
29303,2356,6531,57396,100,700,2357,94.88
29303,2347,6531,57396,100,700,2348,31.318
29303,1871,6531,57396,100,700,1872,29.156
29303,673,6531,57396,100,700,674,31.785
29303,1398,6531,57396,100,700,1399,91.866
29303,198,6531,57396,100,700,199,94.14399999999999
29303,1108,6531,57396,100,700,1109,10.276
29303,1307,6531,57396,100,700,1308,83.11
29320,1866,6531,57715,100,100,1867,92.427
29320,666,6531,57715,100,100,667,94.01799999999999
29320,1148,6531,57715,100,100,1149,31.318
29320,1546,6531,57715,100,100,1547,43.474
29322,247,6531,57715,100,100,248,176.013
29322,1545,6531,57715,100,100,1546,44.957
29322,1394,6531,57715,100,100,1395,96.08200000000001
29322,194,6531,57715,100,100,195,29.265
29322,1864,6531,57715,100,100,1865,30.351
29322,664,6531,57715,100,100,665,29.768
29322,1396,6531,57715,100,100,1397,30.9
29322,199,6531,57715,100,100,200,91.866
29322,1489,6531,57715,100,100,1490,27.337
29322,291,6531,57715,100,100,292,119.95
29322,2340,6531,57715,100,100,2341,128.928
29333,1141,6531,58152,100,700,1142,128.928
29333,1490,6531,58152,100,700,1491,119.95
29333,289,6531,58152,100,700,290,6.9860000000000015
29333,2312,6531,58152,100,700,2313,118.20100000000001
29334,198,6531,58152,100,700,199,94.14399999999999
29334,1108,6531,58152,100,700,1109,10.276
29334,1307,6531,58152,100,700,1308,83.11
29359,2296,6531,58493,100,100,2297,29.296
29359,1866,6531,58493,100,100,1867,92.427
29359,665,6531,58493,100,100,666,30.351
29359,1393,6531,58493,100,100,1394,29.265
29359,195,6531,58493,100,100,196,96.08200000000001
29359,346,6531,58493,100,100,347,44.957
29359,1446,6531,58493,100,100,1447,176.013
29360,1446,6531,58493,100,100,1447,176.013
29360,246,6531,58493,100,100,247,69.89
29363,2339,6531,58493,100,100,2340,234.625
29363,1139,6531,58493,100,100,1140,8.901
29363,2341,6531,58493,100,100,2342,9.667
29363,1141,6531,58493,100,100,1142,128.928
29363,1452,6531,58493,100,100,1453,7.591
29363,255,6531,58493,100,100,256,6.843
29363,1178,6531,58493,100,100,1179,146.561
29363,1179,6531,58493,100,100,1180,93.663
29363,125,6531,58493,100,100,126,42.01600000000001
29363,129,6531,58493,100,100,130,42.637
29363,130,6531,58493,100,100,131,116.639
29366,123,6531,58493,100,100,124,184.248
29366,1454,6531,58493,100,100,1455,6.843
29366,254,6531,58493,100,100,255,125.62200000000001
29366,1139,6531,58493,100,100,1140,8.901
29366,2341,6531,58493,100,100,2342,9.667
29366,1141,6531,58493,100,100,1142,128.928
29375,246,6531,58850,100,210,247,69.89
29375,1141,6531,58850,100,210,1142,128.928
29375,1490,6531,58850,100,210,1491,119.95
29375,290,6531,58850,100,210,291,27.337
29375,1872,6531,58850,100,210,1873,31.785
29375,672,6531,58850,100,210,673,29.156
29375,1148,6531,58850,100,210,1149,31.318
29375,1546,6531,58850,100,210,1547,43.474
29379,1080,6531,58850,100,210,1081,106.65799999999999
29399,2303,6531,59269,100,100,2304,29.959
29399,2296,6531,59269,100,100,2297,29.296
29399,1866,6531,59269,100,100,1867,92.427
29399,665,6531,59269,100,100,666,30.351
29399,1393,6531,59269,100,100,1394,29.265
29399,195,6531,59269,100,100,196,96.08200000000001
29399,346,6531,59269,100,100,347,44.957
29399,1446,6531,59269,100,100,1447,176.013
29399,246,6531,59269,100,100,247,69.89
29399,1141,6531,59269,100,100,1142,128.928
29399,1452,6531,59269,100,100,1453,7.591
29399,254,6531,59269,100,100,255,125.62200000000001
29399,1140,6531,59269,100,100,1141,234.625
29400,1140,6531,59269,100,100,1141,234.625
29411,2392,6531,59713,100,210,2393,33.769
29411,2391,6531,59713,100,210,2392,27.995
29411,285,6531,59713,100,210,286,30.506999999999998
29411,1491,6531,59713,100,210,1492,33.873000000000005
29411,2374,6531,59713,100,210,2375,34.855
29411,2373,6531,59713,100,210,2374,33.381
29411,293,6531,59713,100,210,294,28.593000000000004
29411,1494,6531,59713,100,210,1495,30.978
29413,1510,6531,59713,100,210,1511,60.037
29413,1496,6531,59713,100,210,1497,61.913999999999994
29413,1413,6531,59713,100,210,1414,116.118
29413,1406,6531,59713,100,210,1407,8.696
29413,208,6531,59713,100,210,209,115.596
29434,2295,6531,60018,100,100,2296,37.239000000000004
29434,1866,6531,60018,100,100,1867,92.427
29434,666,6531,60018,100,100,667,94.01799999999999
29435,1864,6531,60018,100,100,1865,30.351
29435,666,6531,60018,100,100,667,94.01799999999999
29435,1871,6531,60018,100,100,1872,29.156
29435,673,6531,60018,100,100,674,31.785
29435,1489,6531,60018,100,100,1490,27.337
29435,291,6531,60018,100,100,292,119.95
29500,2303,6531,60994,100,100,2304,29.959
29500,2296,6531,60994,100,100,2297,29.296
29500,1866,6531,60994,100,100,1867,92.427
29500,665,6531,60994,100,100,666,30.351
29500,2356,6531,60994,100,100,2357,94.88
29500,1546,6531,60994,100,100,1547,43.474
29500,346,6531,60994,100,100,347,44.957
29500,1446,6531,60994,100,100,1447,176.013
29504,2339,6531,60994,100,100,2340,234.625
29504,1453,6531,60994,100,100,1454,125.62200000000001
29508,2340,6531,60994,100,100,2341,128.928
29508,1445,6531,60994,100,100,1446,69.89
29508,247,6531,60994,100,100,248,176.013
29508,1545,6531,60994,100,100,1546,44.957
29508,1394,6531,60994,100,100,1395,96.08200000000001
29550,1866,6531,61243,100,100,1867,92.427
29550,665,6531,61243,100,100,666,30.351
29550,1393,6531,61243,100,100,1394,29.265
29550,196,6531,61243,100,100,197,97.336
29551,2356,6531,61243,100,100,2357,94.88
29551,1546,6531,61243,100,100,1547,43.474
29551,346,6531,61243,100,100,347,44.957
29551,1446,6531,61243,100,100,1447,176.013
29551,246,6531,61243,100,100,247,69.89
29551,1141,6531,61243,100,100,1142,128.928
29556,1490,6531,61243,100,100,1491,119.95
29556,290,6531,61243,100,100,291,27.337
29556,1872,6531,61243,100,100,1873,31.785
29556,672,6531,61243,100,100,673,29.156
29556,1148,6531,61243,100,100,1149,31.318
29556,1546,6531,61243,100,100,1547,43.474
29562,1453,6532,53228,100,210,1454,125.62200000000001
29562,255,6532,53228,100,210,256,6.843
29562,1178,6532,53228,100,210,1179,146.561
29569,254,6532,54365,100,210,255,125.62200000000001
29569,1140,6532,54365,100,210,1141,234.625
29571,1453,6532,54365,100,210,1454,125.62200000000001
29571,255,6532,54365,100,210,256,6.843
29571,1178,6532,54365,100,210,1179,146.561
29572,1140,6532,54365,100,210,1141,234.625
29572,1151,6532,54365,100,210,1152,7.306
29572,2323,6532,54365,100,210,2324,125.098
29572,2322,6532,54365,100,210,2323,14.539000000000001
29572,2320,6532,54365,100,210,2321,11.877
29572,1122,6532,54365,100,210,1123,141.61
29572,1447,6532,54365,100,210,1448,65.442
29573,246,6532,54365,100,210,247,69.89
29573,1142,6532,54365,100,210,1143,9.667
29573,2338,6532,54365,100,210,2339,8.901
29575,1222,6532,54365,100,210,1223,60.273999999999994
29575,25,6532,54365,100,210,26,12.323
29575,248,6532,54365,100,210,249,65.442
29575,1292,6532,54365,100,210,1293,154.93200000000004
29577,1140,6532,54365,100,210,1141,234.625
29585,503,6532,54365,100,210,504,58.48
29585,510,6532,54365,100,210,511,56.518
29585,1225,6532,54365,100,210,1226,56.332
29585,25,6532,54365,100,210,26,12.323
29585,249,6532,54365,100,210,250,55.276
29585,1149,6532,54365,100,210,1150,12.807
29585,2338,6532,54365,100,210,2339,8.901
29585,1140,6532,54365,100,210,1141,234.625
29587,26,6532,54365,100,210,27,56.332
29587,1680,6532,54365,100,210,1681,39.391
29598,1140,6532,54365,100,210,1141,234.625
29622,1140,6532,58668,100,210,1141,234.625
29622,2381,6532,58668,100,210,2382,213.584
29625,1140,6532,58668,100,210,1141,234.625
29663,1297,6532,59454,100,210,1298,51.791000000000004
29663,97,6532,59454,100,210,98,94.70200000000001
29668,1454,6532,59454,100,210,1455,6.843
29668,254,6532,59454,100,210,255,125.62200000000001
29668,1139,6532,59454,100,210,1140,8.901
29668,2348,6532,59454,100,210,2349,12.807
29668,1448,6532,59454,100,210,1449,55.276
29668,1224,6532,59454,100,210,1225,12.323
29668,24,6532,59454,100,210,25,43.02
29668,2319,6532,59454,100,210,2320,60.628
29669,1453,6532,59454,100,210,1454,125.62200000000001
29669,255,6532,59454,100,210,256,6.843
29669,1178,6532,59454,100,210,1179,146.561
29670,254,6532,59454,100,210,255,125.62200000000001
29673,1453,6532,59454,100,210,1454,125.62200000000001
29673,255,6532,59454,100,210,256,6.843
29673,1178,6532,59454,100,210,1179,146.561
29673,1179,6532,59454,100,210,1180,93.663
29675,254,6532,59454,100,210,255,125.62200000000001
29679,1178,6532,59454,100,210,1179,146.561
29679,1179,6532,59454,100,210,1180,93.663
29680,2377,6532,59454,100,210,2378,146.561
29680,1454,6532,59454,100,210,1455,6.843
29683,1180,6532,59667,100,500,1181,114.068
29683,1182,6532,59667,100,500,1183,213.584
29689,2340,6532,59667,100,500,2341,128.928
29689,1445,6532,59667,100,500,1446,69.89
29691,1182,6532,59667,100,500,1183,213.584
29691,2339,6532,59667,100,500,2340,234.625
29711,247,6532,59667,100,500,248,176.013
29711,1545,6532,59667,100,500,1546,44.957
29711,1394,6532,59667,100,500,1395,96.08200000000001
29711,196,6532,59667,100,500,197,97.336
29711,2304,6532,59667,100,500,2305,39.714
29711,1443,6532,59667,100,500,1444,8.761000000000001
29711,1301,6532,59667,100,500,1302,28.897
29711,103,6532,59667,100,500,104,47.26300000000001
29711,1767,6532,59667,100,500,1768,39.024
29711,1440,6532,59667,100,500,1441,30.414
29711,242,6532,59667,100,500,243,84.094
29715,1767,6532,59667,100,500,1768,39.024
29715,1553,6532,59667,100,500,1554,12.152000000000001
29715,352,6532,59667,100,500,353,52.701
29715,1771,6532,59667,100,500,1772,232.132
29715,570,6532,59667,100,500,571,100.492
29715,573,6532,59667,100,500,574,47.196999999999996
29715,597,6532,59667,100,500,598,26.47
29715,1800,6532,59667,100,500,1801,34.825
29715,599,6532,59667,100,500,600,47.92100000000001
29715,606,6532,59667,100,500,607,42.901
29715,610,6532,59667,100,500,611,28.934
29719,1140,6532,61044,100,210,1141,234.625
29720,254,6532,61044,100,210,255,125.62200000000001
29720,1140,6532,61044,100,210,1141,234.625
29773,1189,6533,52240,100,210,1190,20.069000000000006
29773,1257,6533,52240,100,210,1258,14.103
29773,61,6533,52240,100,210,62,6.871
29773,1196,6533,52240,100,210,1197,30.0
29773,1197,6533,52240,100,210,1198,28.39
29773,668,6533,52240,100,210,669,79.99
29794,2392,6533,54277,100,210,2393,33.769
29794,2391,6533,54277,100,210,2392,27.995
29794,285,6533,54277,100,210,286,30.506999999999998
29794,1491,6533,54277,100,210,1492,33.873000000000005
29794,2374,6533,54277,100,210,2375,34.855
29794,2373,6533,54277,100,210,2374,33.381
29794,293,6533,54277,100,210,294,28.593000000000004
29795,1174,6533,54277,100,210,1175,33.381
29795,1175,6533,54277,100,210,1176,34.855
29795,292,6533,54277,100,210,293,33.873000000000005
29795,1484,6533,54277,100,210,1485,30.506999999999998
29795,1192,6533,54277,100,210,1193,27.995
29796,1489,6533,54277,100,210,1490,27.337
29796,289,6533,54277,100,210,290,6.9860000000000015
29796,2314,6533,54277,100,210,2315,120.449
29804,1139,6533,54277,100,210,1140,8.901
29804,2341,6533,54277,100,210,2342,9.667
29804,1141,6533,54277,100,210,1142,128.928
29809,1445,6533,54793,100,700,1446,69.89
29809,247,6533,54793,100,700,248,176.013
29810,247,6533,54793,100,700,248,176.013
29810,1545,6533,54793,100,700,1546,44.957
29810,1394,6533,54793,100,700,1395,96.08200000000001
30091,1113,6534,59260,100,100,1114,118.20100000000001
30091,1488,6534,59260,100,100,1489,6.9860000000000015
30091,291,6534,59260,100,100,292,119.95
30091,1452,6534,59260,100,100,1453,7.591
30091,254,6534,59260,100,100,255,125.62200000000001
30106,1307,6534,60338,100,700,1308,83.11
30106,106,6534,60338,100,700,107,89.415
30106,1264,6534,60338,100,700,1265,83.47
30106,64,6534,60338,100,700,65,64.372
30106,1479,6534,60338,100,700,1480,54.856
30106,277,6534,60338,100,700,278,8.672
30106,1474,6534,60338,100,700,1475,37.751
30106,1472,6534,60338,100,700,1473,39.715
30106,1386,6534,60338,100,700,1387,43.83
30106,188,6534,60338,100,700,189,45.385
30106,1467,6534,60338,100,700,1468,12.491
30106,269,6534,60338,100,700,270,71.997
30106,1460,6534,60338,100,700,1461,13.552999999999999
30106,262,6534,60338,100,700,263,134.736
30106,2282,6534,60338,100,700,2283,14.839
30106,1084,6534,60338,100,700,1085,121.27600000000001
30131,1248,6536,53955,100,100,1249,57.653
30131,47,6536,53955,100,100,48,50.65
30131,1232,6536,53955,100,100,1233,49.32
30131,2363,6536,53955,100,100,2364,35.269
30131,2362,6536,53955,100,100,2363,35.328
30131,42,6536,53955,100,100,43,103.85
30131,43,6536,53955,100,100,44,34.387
30131,1483,6536,53955,100,100,1484,30.531999999999996
