モニターID,ダイアリーID,交通手段,リンクID,リンク出発時刻,所要時間(s),速度(km/h),リンクコスト,リンク長(m)
6546,30395,100,1312,2019-12-16 17:13:15.0,51.0,5.5,2,79.28699999999998
6546,30395,100,110,2019-12-16 17:14:06.0,1.0,28.3,0,7.8679999999999986
6546,30395,100,1330,2019-12-16 17:14:07.0,96.0,4.3,1,116.639
6546,30395,100,1329,2019-12-16 17:15:43.0,28.0,5.4,1,42.637
6546,30395,100,1325,2019-12-16 17:16:11.0,33.0,4.5,0,42.01600000000001
6546,30395,100,2379,2019-12-16 17:16:44.0,76.0,4.4,0,93.663
6546,30404,100,2295,2019-12-16 22:50:16.0,0.0,2.147483647E8,7,28.837
6546,30517,100,347,2019-12-17 08:17:00.0,0.0,2.147483647E8,1,44.957
6546,30519,100,1222,2019-12-17 08:21:22.0,0.0,2.147483647E8,2,14.545
6546,30519,100,25,2019-12-17 08:21:22.0,12.0,12.9,7,43.02
6546,30519,100,1296,2019-12-17 08:21:34.0,14.0,9.7,1,37.922
6546,30519,100,96,2019-12-17 08:21:48.0,22.0,9.7,3,59.745
6546,30520,100,1546,2019-12-17 08:30:39.0,369.0,0.4,0,44.957
6546,30522,100,348,2019-12-17 08:54:01.0,13.0,12.0,2,43.474
6546,30523,100,347,2019-12-17 08:55:05.0,0.0,2.147483647E8,12,44.957
6546,30524,100,1547,2019-12-17 09:04:59.0,41.0,3.8,1,43.474
6546,30525,100,1546,2019-12-17 09:07:26.0,0.0,2.147483647E8,12,44.957
6546,30525,100,348,2019-12-17 09:07:26.0,7.0,22.3,2,43.474
6546,30527,100,248,2019-12-17 09:19:02.0,147.0,4.3,41,176.013
6546,30527,100,1546,2019-12-17 09:21:29.0,0.0,2.147483647E8,0,44.957
6546,30536,100,665,2019-12-17 09:43:36.0,0.0,2.147483647E8,0,29.768
6546,30537,100,248,2019-12-17 09:48:00.0,260.0,2.4,65,176.013
6546,30539,100,347,2019-12-17 09:58:55.0,0.0,2.147483647E8,0,44.957
6546,30541,100,2357,2019-12-17 10:33:42.0,39.0,8.7,1,94.88
6546,30541,100,1547,2019-12-17 10:34:21.0,11.0,14.2,0,43.474
6546,30542,100,666,2019-12-17 10:43:54.0,0.0,2.147483647E8,3,30.351
6546,30543,100,347,2019-12-17 10:45:12.0,0.0,2.147483647E8,13,44.957
6546,30547,100,347,2019-12-17 10:47:04.0,0.0,2.147483647E8,12,44.957
6546,30549,100,2309,2019-12-17 11:04:38.0,0.0,2.147483647E8,0,7.484
6546,30549,100,2304,2019-12-17 11:04:38.0,5.0,21.5,0,29.959
6546,30549,100,1870,2019-12-17 11:04:43.0,31.0,10.7,0,92.532
6546,30552,100,1546,2019-12-17 11:08:35.0,2.0,80.9,12,44.957
6546,30552,100,348,2019-12-17 11:08:37.0,31.0,5.0,2,43.474
6546,30553,100,347,2019-12-17 11:10:46.0,0.0,2.147483647E8,12,44.957
6546,30555,100,1865,2019-12-17 11:20:19.0,10.0,10.9,3,30.351
6546,30555,100,665,2019-12-17 11:20:29.0,10.0,10.7,1,29.768
6546,30555,100,671,2019-12-17 11:20:39.0,89.0,3.7,0,92.532
6546,30555,100,1105,2019-12-17 11:22:08.0,47.0,2.2,0,29.959
6546,30555,100,1110,2019-12-17 11:22:55.0,0.0,2.147483647E8,0,7.484
6546,30557,100,348,2019-12-17 11:33:07.0,22.0,7.1,2,43.474
6546,30560,100,665,2019-12-17 11:39:18.0,6.0,17.8,1,29.768
6546,30560,100,671,2019-12-17 11:39:24.0,39.0,8.5,0,92.532
6546,30560,100,1105,2019-12-17 11:40:03.0,129.0,0.8,0,29.959
6546,30560,100,1110,2019-12-17 11:42:12.0,8.0,3.3,0,7.484
6546,30562,100,348,2019-12-17 11:56:15.0,10.0,15.6,2,43.474
6546,30570,100,1180,2019-12-17 14:18:17.0,56.0,6.0,4,93.663
6546,30570,100,126,2019-12-17 14:19:13.0,40.0,3.7,4,42.01600000000001
6546,30570,100,130,2019-12-17 14:19:53.0,24.0,6.3,2,42.637
6546,30570,100,132,2019-12-17 14:20:17.0,30.0,5.0,2,42.28100000000001
6546,30570,100,134,2019-12-17 14:20:47.0,20.0,6.0,2,33.746
6546,30570,100,135,2019-12-17 14:21:07.0,36.0,11.6,0,116.171
6546,30575,100,1329,2019-12-17 14:57:23.0,34.0,4.5,1,42.637
6546,30575,100,1325,2019-12-17 14:57:57.0,54.0,2.8,0,42.01600000000001
6546,30575,100,2379,2019-12-17 14:58:51.0,68.0,4.9,2,93.663
6546,30579,100,640,2019-12-17 18:10:22.0,4.0,14.7,0,16.343
6546,30581,100,1483,2019-12-17 18:13:49.0,0.0,2.147483647E8,0,22.777
6546,30581,100,283,2019-12-17 18:13:49.0,17.0,6.5,0,30.923
6546,30593,100,348,2019-12-18 08:18:15.0,12.0,13.0,1,43.474
6546,30600,100,201,2019-12-18 08:55:26.0,2.0,13.6,0,7.577000000000001
6546,30600,100,2391,2019-12-18 08:55:28.0,17.0,6.9,0,32.688
6546,30600,100,2390,2019-12-18 08:55:45.0,22.0,4.6,0,28.625
6546,30600,100,204,2019-12-18 08:56:07.0,22.0,5.0,1,30.556
6546,30600,100,1245,2019-12-18 08:56:29.0,22.0,5.3,0,32.619
6546,30600,100,2373,2019-12-18 08:56:51.0,28.0,4.6,0,36.047
6546,30600,100,2372,2019-12-18 08:57:19.0,24.0,4.9,0,33.065
6546,30604,100,36,2019-12-18 09:11:14.0,75.0,5.4,1,114.265
6546,30604,100,1175,2019-12-18 09:12:29.0,18.0,6.6,0,33.381
6546,30604,100,1176,2019-12-18 09:12:47.0,30.0,4.1,1,34.855
6546,30604,100,293,2019-12-18 09:13:17.0,22.0,5.5,1,33.873000000000005
6546,30604,100,1485,2019-12-18 09:13:39.0,25.0,4.3,1,30.507
6546,30604,100,1193,2019-12-18 09:14:04.0,20.0,5.0,1,27.995
6546,30609,100,348,2019-12-18 09:58:20.0,0.0,2.147483647E8,3,43.474
6546,30616,100,347,2019-12-18 10:14:20.0,0.0,2.147483647E8,4,44.957
6546,30625,100,1546,2019-12-18 13:37:21.0,0.0,2.147483647E8,1,44.957
6546,30684,100,347,2019-12-18 17:43:36.0,0.0,2.147483647E8,0,44.957
6546,30704,100,347,2019-12-20 08:20:22.0,0.0,2.147483647E8,7,44.957
6546,30708,100,1546,2019-12-20 12:49:33.0,0.0,2.147483647E8,0,44.957
6546,30743,100,246,2019-12-24 08:19:11.0,0.0,2.147483647E8,1,11.504
6546,30745,100,290,2019-12-24 14:16:18.0,14.0,1.7,0,6.9860000000000015
6546,30745,100,2393,2019-12-24 14:16:32.0,41.0,2.9,0,33.769
6546,30745,100,2392,2019-12-24 14:17:13.0,26.0,3.8,1,27.995
6546,30745,100,286,2019-12-24 14:17:39.0,22.0,4.9,0,30.507
6546,30745,100,1492,2019-12-24 14:18:01.0,19.0,6.4,1,33.873000000000005
6546,30745,100,1246,2019-12-24 14:18:20.0,86.0,4.8,0,115.438
6546,30749,100,1190,2019-12-24 15:16:28.0,22.0,3.2,0,20.069000000000006
6546,30749,100,2311,2019-12-24 15:16:50.0,23.0,2.3,0,14.71
6546,30749,100,2309,2019-12-24 15:17:13.0,10.0,2.6,0,7.484
6546,30749,100,1398,2019-12-24 15:17:23.0,79.0,4.2,1,94.144
6546,30750,100,2348,2019-12-24 15:21:01.0,0.0,2.147483647E8,0,31.318
6546,30752,100,1299,2019-12-24 21:30:02.0,0.0,2.147483647E8,8,27.719
6546,30767,100,1930,2019-12-25 08:22:28.0,18.0,7.9,4,39.637
6546,30770,100,1295,2019-12-25 08:25:11.0,24.0,8.9,1,59.745
6546,30775,100,290,2019-12-25 08:56:07.0,6.0,4.1,0,6.9860000000000015
6546,30775,100,2393,2019-12-25 08:56:13.0,79.0,1.5,0,33.769
6546,30775,100,2392,2019-12-25 08:57:32.0,22.0,4.5,0,27.995
6546,30775,100,286,2019-12-25 08:57:54.0,21.0,5.2,0,30.507
6546,30775,100,1492,2019-12-25 08:58:15.0,23.0,5.3,0,33.873000000000005
6546,30775,100,2375,2019-12-25 08:58:38.0,28.0,4.4,0,34.855
6546,30775,100,2374,2019-12-25 08:59:06.0,23.0,5.2,0,33.381
6546,30775,100,1235,2019-12-25 08:59:29.0,86.0,4.7,5,114.265
6546,30781,100,1253,2019-12-25 14:48:23.0,53.0,2.9,0,43.341
6546,30781,100,52,2019-12-25 14:49:16.0,0.0,2.147483647E8,0,7.465
6546,30781,100,1391,2019-12-25 14:49:16.0,28.0,4.2,1,32.727
6546,30781,100,1341,2019-12-25 14:49:44.0,52.0,3.9,0,56.61600000000001
6546,30781,100,141,2019-12-25 14:50:36.0,43.0,4.7,0,56.409
6546,30781,100,313,2019-12-25 14:51:19.0,1.0,31.4,0,8.736
6546,30781,100,1418,2019-12-25 14:51:20.0,49.0,4.6,0,63.43
6546,30781,100,221,2019-12-25 14:52:09.0,3.0,10.0,0,8.374
6546,30781,100,1218,2019-12-25 14:52:12.0,2.0,15.2,0,8.499
6546,30781,100,20,2019-12-25 14:52:14.0,43.0,3.7,0,44.865
6546,30784,100,21,2019-12-25 15:57:13.0,9.0,3.1,0,7.982
6546,30784,100,218,2019-12-25 15:57:22.0,48.0,4.8,0,64.117
6546,30784,100,1340,2019-12-25 15:58:10.0,44.0,4.6,2,56.409
6546,30784,100,142,2019-12-25 15:58:54.0,45.0,4.5,1,56.61600000000001
6546,30784,100,192,2019-12-25 15:59:39.0,25.0,4.7,0,32.727
6546,30784,100,1392,2019-12-25 16:00:04.0,19.0,5.7,0,30.208
6546,30784,100,1321,2019-12-25 16:00:23.0,13.0,3.3,0,12.143
6546,30784,100,121,2019-12-25 16:00:36.0,0.0,2.147483647E8,0,6.3210000000000015
6546,30786,100,1222,2019-12-25 17:44:39.0,0.0,2.147483647E8,7,14.545
6546,30786,100,25,2019-12-25 17:44:39.0,0.0,2.147483647E8,18,43.02
6546,30787,100,97,2019-12-25 17:46:20.0,72.0,1.8,0,37.922
6547,30837,100,88,2019-12-16 08:19:17.0,0.0,2.147483647E8,0,11.349
6547,30840,100,1150,2019-12-16 22:07:16.0,0.0,2.147483647E8,0,12.807
6547,30840,100,2342,2019-12-16 22:07:16.0,0.0,2.147483647E8,0,9.667
6547,30842,100,1140,2019-12-16 22:10:16.0,0.0,2.147483647E8,0,8.901
6547,30842,100,2342,2019-12-16 22:10:16.0,4.0,8.7,0,9.667
6547,30846,100,1491,2019-12-16 22:11:50.0,263.0,1.6,36,119.95
6547,30846,100,290,2019-12-16 22:16:13.0,0.0,2.147483647E8,0,6.9860000000000015
6547,30846,100,2393,2019-12-16 22:16:13.0,34.0,3.5,0,33.769
6547,30846,100,2392,2019-12-16 22:16:47.0,23.0,4.3,1,27.995
6547,30846,100,286,2019-12-16 22:17:10.0,28.0,3.9,0,30.507
6547,30846,100,1492,2019-12-16 22:17:38.0,21.0,5.8,0,33.873000000000005
6547,30846,100,2375,2019-12-16 22:17:59.0,30.0,4.1,0,34.855
6547,30846,100,2374,2019-12-16 22:18:29.0,24.0,5.0,0,33.381
6547,30846,100,294,2019-12-16 22:18:53.0,25.0,4.1,1,28.593000000000004
6547,30846,100,1495,2019-12-16 22:19:18.0,27.0,4.1,1,30.978
6547,30846,100,295,2019-12-16 22:19:45.0,41.0,4.8,1,55.058
6547,30846,100,1342,2019-12-16 22:20:26.0,80.0,5.1,3,113.49
6547,30846,100,1338,2019-12-16 22:21:46.0,4.0,7.6,0,8.536
6547,30846,100,140,2019-12-16 22:21:50.0,43.0,4.6,1,56.119
6547,30846,100,1418,2019-12-16 22:22:33.0,44.0,5.1,0,63.43
6547,30846,100,221,2019-12-16 22:23:17.0,9.0,3.3,0,8.374
6547,30857,100,1335,2019-12-17 08:09:21.0,62.0,4.7,13,81.71300000000002
6547,30857,100,1333,2019-12-17 08:10:23.0,25.0,4.8,3,33.746
6547,30857,100,1331,2019-12-17 08:10:48.0,69.0,2.2,1,42.28100000000001
6547,30857,100,1329,2019-12-17 08:11:57.0,25.0,6.1,2,42.637
6547,30857,100,1325,2019-12-17 08:12:22.0,36.0,4.2,4,42.01600000000001
6547,30857,100,2379,2019-12-17 08:12:58.0,56.0,6.0,11,93.663
6547,30857,100,2378,2019-12-17 08:13:54.0,101.0,5.2,8,146.561
6547,30857,100,1455,2019-12-17 08:15:35.0,2.0,12.3,0,6.843
6547,30857,100,254,2019-12-17 08:15:37.0,3.0,9.1,0,7.591
6547,30863,100,1872,2019-12-17 17:48:15.0,13.0,8.0,3,29.156
6547,30863,100,674,2019-12-17 17:48:28.0,30.0,3.8,4,31.785
6547,30863,100,1490,2019-12-17 17:48:58.0,0.0,2.147483647E8,1,27.337
6547,30863,100,290,2019-12-17 17:48:58.0,0.0,2.147483647E8,0,6.9860000000000015
6547,30863,100,2393,2019-12-17 17:48:58.0,43.0,2.8,0,33.769
6547,30863,100,2392,2019-12-17 17:49:41.0,22.0,4.5,1,27.995
6547,30863,100,286,2019-12-17 17:50:03.0,22.0,4.9,0,30.507
6547,30863,100,1492,2019-12-17 17:50:25.0,22.0,5.5,0,33.873000000000005
6547,30863,100,1246,2019-12-17 17:50:47.0,78.0,5.3,8,115.438
6547,30863,100,1244,2019-12-17 17:52:05.0,83.0,4.7,7,109.149
6547,30863,100,1242,2019-12-17 17:53:28.0,61.0,6.1,6,103.85
6547,30863,100,1164,2019-12-17 17:54:29.0,37.0,3.4,3,35.328
6547,30863,100,1165,2019-12-17 17:55:06.0,23.0,5.5,1,35.269
6547,30863,100,34,2019-12-17 17:55:29.0,44.0,4.0,0,49.32
6547,30863,100,1247,2019-12-17 17:56:13.0,42.0,4.3,3,50.65
6547,30864,100,236,2019-12-17 18:00:05.0,20.0,5.3,0,29.807
6547,30884,100,1455,2019-12-18 08:12:33.0,2.0,12.3,0,6.843
6547,30884,100,254,2019-12-18 08:12:35.0,4.0,6.8,0,7.591
6547,30889,100,1143,2019-12-18 08:18:43.0,4.0,8.7,0,9.667
6547,30889,100,2339,2019-12-18 08:18:47.0,4.0,8.0,0,8.901
6547,30908,100,268,2019-12-18 18:37:41.0,0.0,2.147483647E8,2,9.129
6547,30920,100,268,2019-12-18 18:59:23.0,0.0,2.147483647E8,1,9.129
6547,30922,100,261,2019-12-18 19:13:05.0,24.0,12.3,20,82.34700000000002
6547,30925,100,1459,2019-12-18 19:23:19.0,0.0,2.147483647E8,3,13.613
6547,30943,100,1460,2019-12-18 19:58:36.0,154.0,1.9,17,82.34700000000002
6547,30948,100,260,2019-12-18 20:05:22.0,1.0,49.0,0,13.613
6547,30960,100,268,2019-12-18 20:23:34.0,0.0,2.147483647E8,1,9.129
6547,30961,100,268,2019-12-18 20:25:42.0,0.0,2.147483647E8,1,9.129
6547,30976,100,2348,2019-12-19 18:40:19.0,19.0,5.9,4,31.318
6547,30976,100,1872,2019-12-19 18:40:38.0,12.0,8.7,2,29.156
6547,30976,100,674,2019-12-19 18:40:50.0,23.0,4.9,2,31.785
6547,30976,100,1490,2019-12-19 18:41:13.0,6.0,16.4,0,27.337
6547,30976,100,290,2019-12-19 18:41:19.0,5.0,5.0,0,6.9860000000000015
6547,30976,100,2393,2019-12-19 18:41:24.0,41.0,2.9,1,33.769
6547,30976,100,2392,2019-12-19 18:42:05.0,29.0,3.4,1,27.995
6547,30976,100,286,2019-12-19 18:42:34.0,18.0,6.1,1,30.507
6547,30976,100,1492,2019-12-19 18:42:52.0,26.0,4.6,1,33.873000000000005
6547,30976,100,2375,2019-12-19 18:43:18.0,20.0,6.2,1,34.855
6547,30976,100,2374,2019-12-19 18:43:38.0,31.0,3.8,1,33.381
6547,30976,100,294,2019-12-19 18:44:09.0,25.0,4.1,0,28.593000000000004
6547,30976,100,1495,2019-12-19 18:44:34.0,31.0,3.5,0,30.978
6547,30976,100,295,2019-12-19 18:45:05.0,26.0,7.6,0,55.058
6547,30976,100,1342,2019-12-19 18:45:31.0,74.0,5.5,4,113.49
6547,30976,100,1338,2019-12-19 18:46:45.0,5.0,6.1,0,8.536
6547,30976,100,140,2019-12-19 18:46:50.0,53.0,3.8,4,56.119
6547,30976,100,1512,2019-12-19 18:47:43.0,0.0,2.147483647E8,0,8.736
6547,30986,100,220,2019-12-20 07:21:00.0,13.0,31.1,1,112.421
6547,30991,100,1325,2019-12-20 07:24:02.0,23.0,6.5,3,42.01600000000001
6547,30996,100,1658,2019-12-20 12:48:55.0,32.0,5.2,2,46.98
6547,31015,100,1325,2019-12-23 08:16:46.0,36.0,4.2,3,42.01600000000001
6547,31015,100,2379,2019-12-23 08:17:22.0,61.0,5.5,9,93.663
6547,31015,100,2378,2019-12-23 08:18:23.0,98.0,5.3,5,146.561
6547,31015,100,1455,2019-12-23 08:20:01.0,3.0,8.2,0,6.843
6547,31015,100,254,2019-12-23 08:20:04.0,2.0,13.6,0,7.591
6547,31022,100,1872,2019-12-23 08:23:28.0,0.0,2.147483647E8,11,29.156
6547,31022,100,674,2019-12-23 08:23:28.0,0.0,2.147483647E8,16,31.785
6547,31022,100,1490,2019-12-23 08:23:28.0,50.0,1.9,15,27.337
6547,31022,100,292,2019-12-23 08:24:18.0,18.0,23.9,48,119.95
6547,31031,100,248,2019-12-23 09:49:05.0,113.0,5.6,43,176.013
6547,31031,100,349,2019-12-23 09:50:58.0,1707.0,0.3,0,182.142
6547,31032,100,1447,2019-12-23 10:22:40.0,213.0,2.9,46,176.013
6547,31036,100,246,2019-12-23 10:55:42.0,0.0,2.147483647E8,0,11.504
6547,31037,100,246,2019-12-23 11:00:55.0,0.0,2.147483647E8,0,11.504
6547,31047,100,1222,2019-12-23 12:05:43.0,30.0,1.7,5,14.545
6547,31047,100,25,2019-12-23 12:06:13.0,0.0,2.147483647E8,11,43.02
6547,31047,100,1296,2019-12-23 12:06:13.0,0.0,2.147483647E8,2,37.922
6547,31047,100,95,2019-12-23 12:06:13.0,41.0,4.8,0,55.673
6547,31047,100,2052,2019-12-23 12:06:54.0,30.0,6.6,0,55.593
6547,31060,100,97,2019-12-23 12:46:30.0,0.0,2.147483647E8,4,37.922
6547,31060,100,1224,2019-12-23 12:46:30.0,0.0,2.147483647E8,13,43.02
6547,31060,100,23,2019-12-23 12:46:30.0,63.0,0.8,5,14.545
6547,31066,100,256,2019-12-23 13:08:46.0,2.0,12.3,1,6.843
6547,31067,100,2378,2019-12-23 13:10:04.0,40.0,13.1,21,146.561
6547,31067,100,1455,2019-12-23 13:10:44.0,2.0,12.3,1,6.843
6547,31080,100,256,2019-12-23 13:16:19.0,1.0,24.6,1,6.843
6547,31080,100,1179,2019-12-23 13:16:20.0,38.0,13.8,20,146.561
6547,31080,100,1180,2019-12-23 13:16:58.0,23.0,14.6,9,93.663
6547,31082,100,26,2019-12-23 13:20:15.0,0.0,2.147483647E8,0,12.323
6547,31085,100,246,2019-12-23 13:27:09.0,5.0,8.2,2,11.504
6547,31096,100,256,2019-12-23 13:34:11.0,2.0,12.3,1,6.843
6547,31103,100,1140,2019-12-23 13:49:51.0,0.0,2.147483647E8,0,8.901
6547,31103,100,2349,2019-12-23 13:49:51.0,0.0,2.147483647E8,0,12.807
6547,31117,100,1455,2019-12-23 13:59:16.0,4.0,6.1,1,6.843
6547,31124,100,1180,2019-12-23 14:11:32.0,17.0,19.8,9,93.663
6547,31125,100,2379,2019-12-23 14:12:00.0,24.0,14.0,9,93.663
6547,31125,100,2378,2019-12-23 14:12:24.0,38.0,13.8,21,146.561
6547,31125,100,1455,2019-12-23 14:13:02.0,2.0,12.3,1,6.843
6547,31136,100,247,2019-12-23 14:24:26.0,16.0,15.7,10,69.89
6547,31136,100,1143,2019-12-23 14:24:42.0,2.0,17.4,0,9.667
6547,31136,100,2339,2019-12-23 14:24:44.0,2.0,16.0,0,8.901
6547,31136,100,1454,2019-12-23 14:24:46.0,1365.0,0.3,17,125.622
6547,31136,100,256,2019-12-23 14:47:31.0,2.0,12.3,1,6.843
6547,31136,100,1179,2019-12-23 14:47:33.0,37.0,14.2,21,146.561
6547,31137,100,2379,2019-12-23 14:49:19.0,32.0,10.5,9,93.663
6547,31137,100,2378,2019-12-23 14:49:51.0,54.0,9.7,20,146.561
6547,31137,100,1455,2019-12-23 14:50:45.0,2.0,12.3,1,6.843
6547,31141,100,1143,2019-12-23 15:16:52.0,0.0,2.147483647E8,0,9.667
6547,31141,100,2339,2019-12-23 15:16:52.0,0.0,2.147483647E8,0,8.901
6547,31145,100,1143,2019-12-23 15:23:23.0,7.0,4.9,0,9.667
6547,31145,100,2339,2019-12-23 15:23:30.0,0.0,2.147483647E8,0,8.901
6547,31154,100,1455,2019-12-23 15:55:25.0,6.0,4.1,1,6.843
6547,31155,100,249,2019-12-23 16:07:45.0,6.0,39.2,1,65.442
